14,196
196,36
36,184
184,103
103,65
65,116
116,192
192,22
22,5
5,164
164,179
179,14
14,30
30,178
178,74
74,147
147,67
67,114
114,194
194,14
14,180
180,47
47,190
190,14
14,173
173,3
3,123
123,40
40,67
67,112
112,0
0,32
32,12
12,188
188,6
6,27
27,11
11,191
191,154
154,35
35,103
103,38
38,77
77,143
143,67
67,110
110,195
195,19
19,159
159,8
8,186
186,159
159,60
60,4
4,121
121,76
76,140
140,180
180,7
7,122
122,74
74,193
193,11
11,188
188,17
17,196
196,26
26,57
57,173
173,41
41,96
96,61
61,109
109,49
49,8
8,188
188,22
22,171
171,17
17,195
195,15
15,125
125,142
142,24
24,128
128,66
66,3
3,69
69,149
149,7
7,116
116,62
62,89
89,140
140,75
75,121
121,19
19,1
1,42
42,75
75,174
174,199
199,71
71,1
1,20
20,2
2,25
25,137
137,13
13,188
188,152
152,191
191,17
17,189
189,11
11,131
131,33
33,0
0,167
167,75
75,141
141,90
90,72
72,120
120,195
195,46
46,126
126,32
32,128
128,36
36,0
0,169
169,4
4,183
183,83
83,129
129,65
65,13
13,187
187,12
12,31
31,176
176,39
39,159
159,45
45,181
181,147
147,8
8,172
172,51
51,69
69,34
34,76
76,144
144,160
160,93
93,134
134,199
199,21
21,192
192,100
100,171
171,23
23,6
6,53
53,114
114,49
49,132
132,91
91,63
63,79
79,125
125,56
56,173
173,1
1,184
184,9
9,26
26,148
148,74
74,194
194,23
23,190
190,173
173,19
19,197
197,54
54,198
198,73
73,40
40,173
173,12
12,28
28,3
3,166
166,181
181,3
3,171
171,41
41,175
175,38
38,195
195,18
18,169
169,196
196,21
21,194
194,111
111,66
66,104
104,178
178,69
69,145
145,177
177,31
31,164
164,0
0,184
184,87
87,135
135,84
84,16
16,59
59,99
99,63
63,123
123,9
9,53
53,117
117,70
70,177
177,198
198,19
19,53
53,156
156,198
198,118
118,188
188,109
109,67
67,82
82,138
138,75
75,144
144,23
23,5
5,185
185,2
2,24
24,195
195,167
167,5
5,92
92,156
156,58
58,76
76,178
178,5
5,24
24,6
6,54
54,119
119,57
57,194
194,28
28,4
4,77
77,151
151,4
4,184
184,15
15,65
