0,126
126,37
37,127
127,68
68,129
129,69
69,13
130,7
70,131
131,69
69,13
130,7
70,131
131,69
69,13
130,7
70,131
131,69
69,13
130,7
70,131
131,69
69,13
130,68
68,129
129,69
69,131
131,71
71,17
170,12
120,34
34,121
121,176
176,118
118,33
33,12
120,176
176,122
122,35
35,124
124,36
36,125
125,37
37,128
128,26
26,78
78,23
23,77
77,22
22,78
78,162
162,79
79,163
163,8
80,162
162,79
79,163
163,81
81,164
164,82
82,165
165,83
83,164
164,81
81,163
163,8
80,164
164,82
82,24
24,78
78,23
23,77
77,22
22,78
78,162
162,79
79,163
163,8
80,162
162,78
78,23
23,77
77,22
22,78
78,161
161,77
77,23
23,78
78,22
22,76
76,172
172,78
78,24
24,81
81,164
164,82
82,165
165,84
84,166
166,85
85,165
165,83
83,24
24,8
80,164
164,81
81,163
163,79
79,172
172,78
78,173
173,89
89,166
166,72
72,17
170,12
120,177
177,123
123,35
35,124
124,36
36,123
123,178
178,122
122,177
177,123
123,178
178,122
122,177
177,123
123,178
178,122
122,34
34,119
119,33
33,121
121,35
35,123
123,179
179,124
124,26
26,12
120,177
177,122
122,178
178,121
121,34
34,123
123,36
36,126
126,26
26,113
113,175
175,115
115,32
32,119
119,176
176,117
117,33
33,139
139,6
60,14
140,61
61,141
141,63
63,147
147,62
62,14
140,6
60,139
139,59
59,138
138,57
57,139
139,6
60,14
140,61
61,141
141,63
63,148
148,41
41,131
131,27
27,133
133,28
28,134
134,29
29,135
135,3
30,136
136,29
29,135
135,28
28,134
134,29
29,137
137,3
30,138
138,56
56,137
137,31
31,118
118,34
34,117
117,176
176,121
121,178
178,123
123,181
181,124
124,185
185,125
125,36
36,126
126,37
37,127
127,26
26,89
89,174
174,113
113,32
32,118
118,176
176,116
116,33
33,115
115,28
28,136
136,31
31,139
139,58
58,138
138,29
29,139
139,6
60,14
140,61
61,142
142,3
30,139
139,58
58,138
138,56
56,167
167,67
67,129
129,27
27,78
78,21
21,76
76,172
172,78
78,24
24,84
84,165
165,71
71,17
170,88
88,25
25,86
86,166
166,84
84,167
167,61
61,14
140,6
60,141
141,61
61,14
140,62
62,145
145,3
30,134
134,71
71,132
132,7
70,169
169,63
63,167
167,6
60,14
140,29
29,133
133,71
71,131
131,7
70,17
170,97
97,168
168,61
61,143
143,3
30,136
136,71
71,17
170,92
92,173
173,79
79,22
22,76
76,173
173,9
90,25
25,87
87,166
166,83
83,164
164,8
80,23
23,76
76,172
172,79
79,162
162,77
77,172
172,8
80,31
31,14
140,59
59,139
139,58
58,167
167,66
66,129
129,26
26,114
114,175
175,112
112,32
32,117
117,31
31,138
138,55
55,137
137,32
32,12
120,35
35,122
122,179
179,123
123,26
26,88
88,173
173,79
79,24
24,77
77,173
173,87
87,165
165,71
71,132
132,7
70,13
130,68
68,169
169,12
120,176
176,119
119,177
177,124
124,25
25,77
77,172
172,81
81,23
23,76
76,173
173,91
91,167
167,54
54,156
156,66
66,168
168,6
60,141
141,29
29,133
133,7
70,169
169,96
96,171
171,77
77,22
22,74
74,171
171,77
77,173
173,122
122,26
26,119
119,31
31,141
141,3
30,14
140,62
62,144
144,3
30,146
146,62
62,141
141,64
64,129
129,69
69,131
131,28
28,137
137,71
71,131
131,27
27,78
78,161
161,76
76,173
173,89
89,25
25,85
85,165
165,83
83,24
24,77
77,174
174,122
122,177
177,123
123,182
182,124
124,23
23,77
77,176
176,116
116,32
32,114
114,33
33,122
122,179
179,127
127,25
25,107
107,3
30,147
147,42
42,153
153,64
64,129
129,68
68,13
130,27
27,95
95,28
28,138
138,32
32,8
80,182
182,123
123,18
180,128
128,27
27,104
104,19
19,77
77,177
177,124
124,24
24,81
81,165
165,47
47,153
153,3
30,148
148,63
63,168
168,58
58,139
139,32
32,111
111,24
24,127
127,38
38,128
128,68
68,168
168,57
57,138
138,54
54,157
157,66
66,169
169,91
91,175
175,111
111,25
25,77
77,18
18,76
76,174
174,88
88,166
166,72
72,171
171,103
103,28
28,108
108,25
25,11
110,32
32,162
162,77
77,16
160,69
69,128
128,25
25,113
113,175
175,11
110,26
26,79
79,181
181,123
123,25
25,92
92,167
167,59
59,136
136,71
71,169
169,99
99,22
22,75
75,171
171,91
91,177
177,93
93,137
137,54
54,165
165,45
45,135
135,71
71,169
169,94
94,174
174,9
90,26
26,99
99,28
28,134
134,71
71,132
132,27
27,97
97,12
12,75
75,171
171,102
102,141
141,32
32,156
156,67
67,168
168,56
56,14
14,75
75,172
172,106
106,3
30,149
149,63
63,15
150,3
30,8
80,33
33,159
159,67
67,13
130,27
27,96
96,18
18,66
66,166
166,44
44,148
148,42
42,155
155,65
65,166
166,5
50,154
154,3
30,117
117,16
160,68
68,126
126,27
27,92
92,138
138,71
71,17
170,99
99,171
171,12
120,67
67,13
130,26
26,105
105,2
20,7
70,17
170,94
94,179
179,124
124,186
186,7
70,132
132,72
72,171
171,97
97,113
113,155
155,48
48,166
166,71
71,131
131,28
28,107
107,23
23,109
109,146
146,32
32,164
164,7
70,169
169,85
85,45
45,155
155,64
64,156
156,52
52,165
165,65
65,129
129,27
27,102
102,3
30,152
152,65
65,128
128,68
68,129
129,26
26,115
115,31
31,159
159,68
68,13
130,27
27,94
94,1
10,75
75,171
171,95
95,137
137,53
53,11
11,75
75,172
172,108
108,146
146,31
31,135
135,71
71,133
133,7
70,17
170,93
93,14
14,76
76,171
171,94
94,18
180,127
127,36
36,125
125,26
26,98
98,139
139,186
186,44
44,134
134,39
39,129
129,25
25,119
119,167
167,86
86,46
46,166
166,65
65,18
18,76
76,16
16,6
60,166
166,66
66,129
129,67
67,128
128,69
69,129
129,38
38,13
130,28
28,141
141,189
189,125
125,25
25,84
84,37
37,129
129,7
70,132
132,28
28,79
79,182
182,131
131,72
72,132
132,27
27,162
162,31
31,152
152,64
64,18
18,63
63,129
129,67
67,13
130,39
39,131
131,27
27,108
108,123
123,183
183,71
71,13
130,37
37,131
131,28
28,94
94,181
181,13
130,4
40,133
133,28
28,78
78,178
178,68
68,169
169,6
60,141
141,158
158,66
66,159
159,32
32,149
149,196
196,126
126,25
25,162
162,43
43,151
151
0,74
74,171
171,38
38,132
132,74
74,171
171,33
33,151
151,12
12,75
75,13
13,57
57,8
8,75
75,15
15,76
76,161
161,77
77,133
133,28
28,102
102,87
87,45
45,19
190,125
125,192
192,126
126,23
23,157
157,142
142,188
188,125
125,193
193,126
126,68
68,17
170,101
101,142
142,61
61,165
165,82
82,38
38,131
131,72
72,133
133,38
38,126
126,24
24,156
156,11
11,158
158,1
10,55
55,14
14,54
54,1
1,144
144,4
40,19
190,7
70,133
133,74
74,5
5,73
73,132
132,28
28,139
139,189
189,71
71,169
169,63
63,166
166,45
45,15
150,4
4,73
73,196
196,125
125,68
68,168
168,87
87,103
103,14
14,53
53,6
6,75
75,161
161,117
117,162
162,8
80,163
163,7
70,191
191,4
40,131
131,26
26,109
109,92
92,55
55,4
4,44
44,194
194,126
126,67
67,121
121,17
17,67
67,169
169,58
58,187
187,138
138,19
190,145
145,62
62,141
141,158
158,7
7,129
129,65
65,168
168,85
85,191
191,5
50,192
192,38
38,134
134,83
83,37
37,183
183,79
79,163
163,117
117,97
97,113
113,96
96,117
117,92
92,3
3,73
73,17
170,1
100,11
11,152
152
0,73
73,17
170,199
199,74
74,132
132,27
27,192
192,7
70,2
20,71
71,132
132,28
28,106
106,191
191,139
139,158
158,68
68,169
169,56
56,8
8,128
128,24
24,192
192,47
47,2
2,151
151,14
14,118
118,91
91,139
139,158
158,67
67,127
127,27
27,183
183,134
134,185
185,52
52,187
187,82
82,188
188,49
49,9
9,75
75,7
7,15
150,3
3,126
126,108
108,123
123,67
67,169
169,97
97,58
58,133
133,73
73,132
132,29
29,143
143,32
32,161
161,31
31,116
116,163
163,147
147,195
195,125
125,24
24,192
192,18
18,67
67,168
168,89
89,42
42,197
197,4
40,83
83,186
186,5
50,187
187,124
124,22
22,193
193,46
46,8
8,157
157,142
142,64
64,107
107,151
151,32
32,144
144,13
13,155
155,3
30,118
118,91
91,7
7,148
148,12
12,61
61,143
143,187
187,7
70,188
188,124
124,184
184,71
71,185
185,51
51,137
137,152
152,43
43,195
195,18
18,197
197,152
152,48
48,189
189,41
41,83
83,109
109,125
125,194
194,71
71,166
166,49
49,188
188,45
45,193
193,22
22,194
194,87
87,103
103,62
62,166
166,41
41,132
132,39
39,133
133,183
183,132
132,75
75,172
172,198
198,18
18
0,72
72,134
134,82
82,136
136,53
53,183
183,55
55,138
138,33
33,142
142,157
157,11
110,64
64,111
111,83
83,117
117,92
92,175
175,76
76,19
19,12
120,104
104,87
87,108
108,85
85,134
134,7
70,135
135,59
59,14
140,33
33,16
160,77
77,198
198,4
40,129
129,62
62,18
18
0,17
17,149
149,29
29,105
105,181
181,57
57,187
187,5
50,88
88
0,17
17,2
2,128
128,66
66,127
127,142
142,157
157,21
21,194
194,2
20,69
69,169
169,95
95,178
178,56
56,182
182,108
108,126
126,191
191,175
175,195
195,41
41,189
189,82
82,163
163,78
78,192
192,23
23,18
180,79
79,118
118,83
83,119
119,89
89,167
167,65
65,16
16,149
149,112
112,159
159,137
137,161
161,114
114,31
31,144
144,2
2,17
17,105
105,86
86,4
40,191
191,49
49,188
188,42
42,156
156,51
51,18
180,58
58,134
134,8
80,11
110,189
189,118
118,67
67,5
50,165
165,81
81,8
8,55
55,4
40
0,128
128,39
39,191
191,25
25,122
122,68
68,17
170,191
191,25
25,187
187,141
141,35
35,177
177,89
89,196
196,19
19,194
194,15
150,44
44,88
88,15
15,15
150,109
109,125
125,197
197,146
146,19
19,196
196,172
172,105
105,86
86,165
165,64
64,114
114,154
154,199
199,39
39,56
56,198
198,145
