x1,y1,x2,y2,index1,index2
589,605,80,573,26,78
80,573,581,612,78,27
581,612,135,73,27,129
135,73,666,200,129,186
666,200,144,633,186,70
144,633,499,33,70,164
499,33,191,661,164,65
191,661,645,537,65,18
645,537,10,437,18,92
10,437,639,546,92,19
639,546,87,581,19,77
87,581,404,4,77,155
404,4,241,682,155,60
241,682,393,2,60,154
393,2,262,689,154,58
262,689,656,518,58,16
656,518,13,447,16,91
13,447,695,404,91,5
695,404,66,555,5,80
66,555,546,639,80,31
546,639,339,0,31,149
339,0,528,651,149,33
528,651,126,80,33,128
126,80,518,656,128,34
518,656,162,54,34,132
162,54,686,252,132,191
686,252,110,605,191,74
110,605,404,4,74,155
404,4,241,682,155,60
241,682,564,73,60,171
564,73,171,651,171,67
171,651,597,102,67,175
597,102,162,645,175,68
162,645,639,153,68,181
639,153,135,626,181,71
135,626,349,0,71,150
349,0,546,639,150,31
546,639,360,0,31,151
360,0,162,645,151,68
162,645,612,118,68,177
612,118,171,651,177,67
171,651,589,94,67,174
589,94,54,162,174,118
54,162,564,626,118,29
564,626,20,231,29,111
20,231,573,619,111,28
573,619,284,6,28,144
284,6,597,597,144,25
597,597,306,2,25,146
306,2,144,633,146,70
144,633,328,0,70,148
328,0,153,639,148,69
153,639,489,28,69,163
489,28,0,371,163,98
0,371,675,478,98,12
675,478,38,508,12,85
38,508,597,597,85,25
597,597,20,468,25,89
20,468,698,382,89,3
698,382,102,597,3,75
102,597,612,581,75,23
612,581,66,555,23,80
66,555,555,633,80,30
555,633,393,2,30,154
393,2,252,686,154,59
252,686,382,1,59,153
382,1,273,691,153,57
273,691,546,60,57,169
546,60,181,656,169,66
181,656,639,546,66,19
639,546,94,589,19,76
94,589,661,508,76,15
661,508,17,458,15,90
17,458,656,518,90,16
656,518,94,589,16,76
94,589,633,555,76,20
633,555,153,639,20,69
153,639,371,0,69,152
371,0,564,626,152,29
564,626,6,284,29,106
6,284,605,589,106,24
605,589,66,555,24,80
66,555,537,645,80,32
537,645,87,118,32,123
87,118,546,639,123,31
546,639,210,28,31,137
210,28,508,661,137,35
508,661,54,537,35,82
54,537,489,671,82,37
489,671,284,6,37,144
284,6,458,682,144,40
458,682,306,2,40,146
306,2,447,686,146,41
447,686,317,1,41,147
317,1,144,633,147,70
144,633,671,210,70,187
671,210,153,639,187,69
153,639,349,0,69,150
349,0,231,679,150,61
231,679,404,4,61,155
404,4,252,686,155,59
252,686,573,80,59,172
573,80,171,651,172,67
171,651,360,0,67,151
360,0,555,633,151,30
555,633,404,4,30,155
404,4,221,675,155,62
221,675,415,6,62,156
415,6,231,679,156,61
231,679,328,0,61,148
328,0,144,633,148,70
144,633,339,0,70,149
339,0,555,633,149,30
555,633,200,33,30,136
200,33,508,661,136,35
508,661,60,546,35,81
60,546,693,415,81,6
693,415,8,426,6,93
8,426,689,437,93,8
689,437,60,546,8,81
60,546,691,426,81,7
691,426,10,437,7,92
10,437,651,528,92,17
651,528,17,458,17,90
17,458,697,393,90,4
697,393,43,181,4,116
43,181,573,80,116,172
573,80,38,191,172,115
38,191,546,639,115,31
546,639,73,135,31,121
73,135,537,645,121,32
537,645,221,24,32,138
221,24,508,661,138,35
508,661,48,528,35,83
48,528,691,426,83,7
691,426,6,415,7,94
6,415,633,555,94,20
633,555,144,633,20,70
144,633,508,38,70,165
508,38,118,612,165,73
118,612,528,48,73,167
528,48,10,262,167,108
10,262,87,118,108,123
87,118,528,651,123,33
528,651,221,24,33,138
221,24,698,382,138,3
698,382,38,191,3,115
38,191,564,626,115,29
564,626,144,66,29,130
144,66,671,210,130,187
671,210,135,73,187,129
135,73,28,210,129,113
28,210,0,371,113,98
0,371,679,468,98,11
679,468,1,382,11,97
1,382,633,555,97,20
633,555,162,645,20,68
162,645,645,162,68,182
645,162,118,87,182,127
118,87,262,10,127,142
262,10,489,671,142,37
489,671,295,4,37,145
295,4,458,682,145,40
458,682,48,528,40,83
48,528,499,666,83,36
499,666,54,537,36,82
54,537,612,581,82,23
612,581,295,4,23,145
295,4,447,686,145,41
447,686,447,13,41,159
447,13,210,671,159,63
210,671,656,518,63,16
656,518,102,102,16,125
102,102,262,10,125,142
262,10,478,675,142,38
478,675,349,0,38,150
349,0,162,645,150,68
162,645,651,171,68,183
651,171,118,87,183,127
118,87,639,546,127,19
639,546,13,447,19,91
13,447,633,144,91,180
633,144,102,102,180,125
102,102,10,262,125,108
10,262,110,94,108,126
110,94,651,171,126,183
651,171,6,415,183,94
6,415,626,564,94,21
626,564,144,633,21,70
144,633,639,153,70,181
639,153,153,639,181,69
153,639,339,0,69,149
339,0,135,626,149,71
135,626,656,181,71,184
656,181,162,645,184,68
162,645,478,24,68,162
478,24,200,666,162,64
200,666,437,10,64,158
437,10,210,671,158,63
210,671,639,546,63,19
639,546,4,404,19,95
4,404,468,20,95,161
468,20,200,666,161,64
200,666,437,10,64,158
437,10,210,671,158,63
210,671,20,231,63,111
20,231,2,393,111,96
2,393,682,458,96,10
682,458,102,597,10,75
102,597,679,468,75,11
679,468,73,135,11,121
73,135,605,110,121,176
605,110,66,144,176,120
66,144,546,639,120,31
546,639,191,38,31,135
