0,72
72,191
191,64
64,193
193,63
63,195
195,62
62,181
181,61
61,195
195,59
59,196
196,58
58,197
197,57
57,181
181,60
60,183
183,57
57,198
198,76
76,8
8,75
75,9
9,72
72,192
192,70
70,193
193,67
67,186
186,65
65,187
187,57
57,1
1,56
56,2
2,55
55,3
3,78
78,7
7,55
55,177
177,47
47,178
178,46
46,183
183,45
45,184
184,44
44,185
185,68
68,194
194,64
64,188
188,70
70,1
1,77
77,15
15,72
72,16
16,70
70,18
18,83
83,21
21,81
81,22
22,80
80,6
6,79
79,23
23,76
76,11
11,75
75,12
12,74
74,13
13,73
73,190
190,44
44,171
171,41
41,174
174,49
49,176
176,48
48,181
181,47
47,182
182,59
59,188
188,41
41,190
190,68
68,195
195,67
67,1
1,64
64,182
182,62
62,1
1,61
61,179
179,52
52,175
175,50
50,179
179,49
49,180
180,34
34,166
166,32
32,167
167,30
30,171
171,26
26,159
159,24
24,161
161,23
23,85
85,26
26,81
81,11
11,80
80,8
8,79
79,17
17,72
72,193
193,60
60,1
1,53
53,178
178,38
38,181
181,37
37,183
183,36
36,89
89,31
31,166
166,39
39,168
168,31
31,85
85,16
16,149
149,14
14,73
73,191
191,71
71,0
0,76
76,1
1,51
51,177
177,54
54,2
2,50
50,173
173,42
42,184
184,97
97,185
185,66
66,192
192,65
65,0
0,63
63,194
194,60
60,186
186,101
101,187
187,56
56,195
195,48
48,179
179,45
45,187
187,69
69,188
188,105
105,189
189,59
59,190
190,109
109,191
191,69
69,18
18,152
152,16
16,82
82,20
20,70
70,197
197,56
56,176
176,39
39,171
171,23
23,78
78,26
26,160
160,25
25,90
90,179
179,89
89,37
37,164
164,35
35,165
165,33
33,85
85,27
27,168
168,23
23,149
149,32
32,158
158,27
27,138
138,7
7,87
87,14
14,153
153,40
40,96
96,184
184,65
65,12
12,146
146,30
30,92
92,10
10,143
143,35
35,88
88,179
179,58
58,180
180,39
39,142
142,124
124,108
108,125
125,198
198,56
56,4
4,67
